month,Platform,Transaction_Type,Crypto,Wallet_Type,Status,Transaction_Count,Total_Value,Avg_Value,Avg_Fee_Pct,Total_Fees,Unique_Users,quarter,Total_Monthly_Unique_Users,Total_Quarterly_Unique_Users
2024-01,Coinbase,Stake,Polkadot,Exchange Wallet,Pending,1,872272.24,872272.24,0.0387373098105243,33789.48,1,2024Q1,432,1200
2024-01,Coinbase,Stake,Polkadot,Hot Wallet,Completed,1,259651.41,259651.41,0.025220352163695163,6548.5,1,2024Q1,432,1200
2024-01,Coinbase,Stake,Solana,Exchange Wallet,Failed,1,72107.2,72107.2,0.018760539862870837,1352.77,1,2024Q1,432,1200
2024-01,Coinbase,Stake,Solana,Ledger,Completed,1,2370935.35,2370935.35,0.01187020557097856,28143.49,1,2024Q1,432,1200
2024-01,Coinbase,Stake,Solana,Trezor,Failed,1,3419908.8,3419908.8,0.004312591610630085,14748.67,1,2024Q1,432,1200
2024-01,Coinbase,Stake,Solana,Trezor,Pending,1,2304425.77,2304425.77,0.00034885914333443685,803.92,1,2024Q1,432,1200
2024-01,Coinbase,Stake,XRP,Cold Wallet,Completed,1,1345551.93,1345551.93,0.03188168293140496,42898.46,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Bitcoin,Cold Wallet,Completed,1,898461.41,898461.41,0.013285890598239494,11936.86,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Bitcoin,Exchange Wallet,Failed,1,2881204.25,2881204.25,0.016771435069207606,48321.93,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Cardano,Hot Wallet,Pending,1,16023.09,16023.09,0.03201941697887236,513.05,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Cardano,Ledger,Completed,1,34648.39,34648.39,0.007863280227450684,272.45,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Dogecoin,Cold Wallet,Completed,1,773266.72,773266.72,0.03747240020881799,28976.16,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Dogecoin,Trezor,Completed,1,378424.31,378424.31,0.009651784791521453,3652.47,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Dogecoin,Trezor,Pending,1,3116395.18,3116395.18,0.018340263894260033,57155.51,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Ethereum,Exchange Wallet,Completed,1,2651803.85,2651803.85,0.026516233468776358,70315.85,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Ethereum,Hot Wallet,Pending,1,1501929.94,1501929.94,0.030015161692562038,45080.67,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Litecoin,Cold Wallet,Failed,1,3415600.77,3415600.77,0.02664190463922398,90998.11,1,2024Q1,432,1200
2024-01,Coinbase,Transfer,Solana,Trezor,Completed,1,535749.11,535749.11,0.007957026750823722,4262.97,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Avalanche,Cold Wallet,Pending,1,3001205.02,3001205.02,0.03856279035545529,115734.84,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Avalanche,Hot Wallet,Failed,1,1573832.46,1573832.46,0.007994243554996953,12581.6,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,BNB,Exchange Wallet,Completed,1,981494.56,981494.56,0.046635021594006586,45772.02,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,BNB,Exchange Wallet,Failed,1,190452.1,190452.1,0.04022460240658937,7660.86,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Bitcoin,Exchange Wallet,Completed,1,1448413.71,1448413.71,0.04369997989041405,63295.65,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Bitcoin,Exchange Wallet,Pending,1,985392.16,985392.16,0.003171133409464106,3124.81,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Bitcoin,Hot Wallet,Completed,1,1196300.73,1196300.73,0.022854821797191414,27341.24,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Cardano,Exchange Wallet,Pending,1,381229.89,381229.89,0.048490006908954594,18485.84,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Cardano,Hot Wallet,Completed,1,321620.19,321620.19,0.026604641953603722,8556.59,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Cardano,Hot Wallet,Failed,1,1806586.35,1806586.35,0.012419323327667122,22436.58,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Dogecoin,Trezor,Completed,1,316231.38,316231.38,0.013535943207154203,4280.49,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Dogecoin,Trezor,Failed,1,1396636.6,1396636.6,0.03550223443950989,49583.72,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Ethereum,Hot Wallet,Completed,1,165664.03,165664.03,0.024247025742401656,4016.86,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Litecoin,Hot Wallet,Failed,1,2854338.28,2854338.28,0.018512052467726428,52839.66,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Litecoin,Hot Wallet,Pending,1,4426321.19,4426321.19,0.03119883625074212,138096.07,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Litecoin,Ledger,Failed,1,29785.27,29785.27,0.012628389804759197,376.14,1,2024Q1,432,1200
2024-01,Coinbase,Withdraw,Polkadot,Hot Wallet,Completed,2,530970.16,265485.08,0.027013357070562294,17342.1,2,2024Q1,432,1200
2024-01,Coinbase,Withdraw,XRP,Cold Wallet,Pending,1,70991.42,70991.42,0.026266836189500084,1864.72,1,2024Q1,432,1200
2024-01,FTX,Buy,Avalanche,Exchange Wallet,Completed,1,2383252.19,2383252.19,0.04855108514554643,115709.48,1,2024Q1,432,1200
2024-01,FTX,Buy,Avalanche,Ledger,Failed,1,1686297.99,1686297.99,0.027719086589197677,46742.64,1,2024Q1,432,1200
2024-01,FTX,Buy,Bitcoin,Hot Wallet,Pending,1,2414177.85,2414177.85,0.017988326750657577,43427.02,1,2024Q1,432,1200
2024-01,FTX,Buy,Dogecoin,Cold Wallet,Pending,2,1327903.04,663951.52,0.01384857427152089,20674.43,2,2024Q1,432,1200
2024-01,FTX,Buy,Ethereum,Trezor,Pending,1,209282.37,209282.37,0.023638015949456234,4947.02,1,2024Q1,432,1200
2024-01,FTX,Buy,Litecoin,Hot Wallet,Completed,1,407633.74,407633.74,0.04257245732406744,17353.97,1,2024Q1,432,1200
2024-01,FTX,Buy,Litecoin,Trezor,Completed,1,1335360.4,1335360.4,0.020675714211683977,27609.53,1,2024Q1,432,1200
2024-01,FTX,Buy,Polkadot,Hot Wallet,Failed,1,1811561.37,1811561.37,0.03931828707519856,71227.49,1,2024Q1,432,1200
2024-01,FTX,Buy,Solana,Hot Wallet,Pending,1,4703369.96,4703369.96,0.007497917514445324,35265.48,1,2024Q1,432,1200
2024-01,FTX,Buy,Solana,Ledger,Pending,1,95023.68,95023.68,0.049363695449386936,4690.72,1,2024Q1,432,1200
2024-01,FTX,Buy,Solana,Trezor,Pending,1,99716.44,99716.44,0.0025269654632676416,251.98,1,2024Q1,432,1200
2024-01,FTX,Sell,Avalanche,Exchange Wallet,Pending,1,23946.64,23946.64,0.043326746466310094,1037.53,1,2024Q1,432,1200
2024-01,FTX,Sell,Avalanche,Trezor,Completed,1,1844829.64,1844829.64,0.04057642417323694,74856.59,1,2024Q1,432,1200
2024-01,FTX,Sell,BNB,Cold Wallet,Completed,1,1678447.15,1678447.15,0.029395176368824008,49338.25,1,2024Q1,432,1200
2024-01,FTX,Sell,BNB,Hot Wallet,Pending,1,56940.35,56940.35,0.03270264408279893,1862.1,1,2024Q1,432,1200
2024-01,FTX,Sell,BNB,Ledger,Pending,1,4028695.09,4028695.09,0.048220137205767045,194264.23,1,2024Q1,432,1200
2024-01,FTX,Sell,Bitcoin,Exchange Wallet,Pending,1,2457529.64,2457529.64,0.02800511899421079,68823.41,1,2024Q1,432,1200
2024-01,FTX,Sell,Ethereum,Exchange Wallet,Pending,1,2695602.21,2695602.21,0.009743496240864114,26264.59,1,2024Q1,432,1200
2024-01,FTX,Sell,Solana,Cold Wallet,Completed,1,128563.91,128563.91,0.003678792905411791,472.96,1,2024Q1,432,1200
2024-01,FTX,Sell,Solana,Exchange Wallet,Completed,1,1729921.77,1729921.77,0.016414354968201827,28395.55,1,2024Q1,432,1200
2024-01,FTX,Sell,Solana,Hot Wallet,Failed,1,22735.27,22735.27,0.024111435668017135,548.18,1,2024Q1,432,1200
2024-01,FTX,Stake,Avalanche,Cold Wallet,Failed,1,4543512.26,4543512.26,0.03512737522579063,159601.66,1,2024Q1,432,1200
2024-01,FTX,Stake,Avalanche,Hot Wallet,Failed,1,707948.71,707948.71,0.04681293931590045,33141.16,1,2024Q1,432,1200
2024-01,FTX,Stake,Bitcoin,Trezor,Completed,1,1170940.54,1170940.54,0.01582590180027416,18531.19,1,2024Q1,432,1200
2024-01,FTX,Stake,Cardano,Trezor,Completed,1,2633560.08,2633560.08,0.021053280850156265,55445.08,1,2024Q1,432,1200
2024-01,FTX,Stake,Solana,Trezor,Failed,1,3722373.61,3722373.61,0.01032162916070104,38420.96,1,2024Q1,432,1200
2024-01,FTX,Stake,XRP,Exchange Wallet,Failed,1,4003386.85,4003386.85,0.004289425589735351,17172.23,1,2024Q1,432,1200
2024-01,FTX,Transfer,BNB,Cold Wallet,Failed,1,842210.27,842210.27,0.043697496113411206,36802.48,1,2024Q1,432,1200
2024-01,FTX,Transfer,BNB,Hot Wallet,Failed,1,1075263.93,1075263.93,0.008527134356678364,9168.92,1,2024Q1,432,1200
2024-01,FTX,Transfer,Ethereum,Exchange Wallet,Pending,1,3071027.89,3071027.89,0.023367492113528152,71762.22,1,2024Q1,432,1200
2024-01,FTX,Transfer,Ethereum,Trezor,Pending,1,2142029.8,2142029.8,0.03313045878259957,70966.43,1,2024Q1,432,1200
2024-01,FTX,Transfer,Polkadot,Cold Wallet,Pending,1,689681.21,689681.21,0.01616139433463759,11146.21,1,2024Q1,432,1200
2024-01,FTX,Transfer,Polkadot,Hot Wallet,Completed,1,899567.6,899567.6,0.026710844187807566,24028.21,1,2024Q1,432,1200
2024-01,FTX,Transfer,Solana,Ledger,Failed,1,179472.18,179472.18,0.030688377441005065,5507.71,1,2024Q1,432,1200
2024-01,FTX,Transfer,Solana,Trezor,Failed,1,48745.64,48745.64,0.0002722294752925595,13.27,1,2024Q1,432,1200
2024-01,FTX,Transfer,XRP,Exchange Wallet,Failed,1,1289698.56,1289698.56,0.01906529228039147,24588.48,1,2024Q1,432,1200
2024-01,FTX,Transfer,XRP,Ledger,Failed,2,714100.9500000001,357050.47500000003,0.029563298448780563,12182.0,2,2024Q1,432,1200
2024-01,FTX,Withdraw,Avalanche,Exchange Wallet,Failed,1,1027710.66,1027710.66,0.04321730982142386,44414.89,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Avalanche,Ledger,Pending,1,1138545.42,1138545.42,0.03458001701855689,39370.92,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Avalanche,Trezor,Completed,1,2599192.82,2599192.82,0.040182913401553645,104443.14,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Cardano,Exchange Wallet,Failed,1,1769898.89,1769898.89,0.025623514572631886,45351.03,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Ethereum,Cold Wallet,Completed,1,641054.83,641054.83,0.0337646625328445,21645.0,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Litecoin,Cold Wallet,Completed,1,1882915.59,1882915.59,0.035557536596741435,66951.84,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Litecoin,Exchange Wallet,Pending,1,2238708.31,2238708.31,0.03756903461889593,84106.11,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Litecoin,Trezor,Failed,1,1529.34,1529.34,0.004459440019877857,6.82,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Polkadot,Hot Wallet,Completed,1,4110530.35,4110530.35,0.01111808601534836,45701.23,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Polkadot,Hot Wallet,Failed,1,1156651.44,1156651.44,0.03888409977685239,44975.35,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Polkadot,Hot Wallet,Pending,2,5815526.74,2907763.37,0.030464715786548108,214986.9,2,2024Q1,432,1200
2024-01,FTX,Withdraw,Polkadot,Ledger,Completed,1,3897634.67,3897634.67,0.006585306775301236,25667.12,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Solana,Exchange Wallet,Pending,1,1075413.26,1075413.26,0.019718019842902067,21205.02,1,2024Q1,432,1200
2024-01,FTX,Withdraw,Solana,Ledger,Completed,1,511739.36,511739.36,0.015702251239771748,8035.46,1,2024Q1,432,1200
2024-01,FTX,Withdraw,XRP,Exchange Wallet,Completed,1,852891.86,852891.86,0.041622990750550724,35499.91,1,2024Q1,432,1200
2024-01,FTX,Withdraw,XRP,Ledger,Completed,1,45270.65,45270.65,0.03378126887950581,1529.3,1,2024Q1,432,1200
2024-01,Huobi,Buy,Avalanche,Cold Wallet,Failed,1,1525542.43,1525542.43,0.013896466976667441,21199.65,1,2024Q1,432,1200
2024-01,Huobi,Buy,BNB,Exchange Wallet,Pending,1,598547.7,598547.7,0.0035187838830556028,2106.16,1,2024Q1,432,1200
2024-01,Huobi,Buy,Bitcoin,Cold Wallet,Failed,1,3532335.75,3532335.75,0.045196921045798095,159650.7,1,2024Q1,432,1200
2024-01,Huobi,Buy,Ethereum,Cold Wallet,Pending,1,1555886.77,1555886.77,0.009999114524252945,15557.49,1,2024Q1,432,1200
2024-01,Huobi,Buy,Ethereum,Exchange Wallet,Pending,1,4321690.4,4321690.4,0.003517190865870447,15200.21,1,2024Q1,432,1200
2024-01,Huobi,Buy,Solana,Exchange Wallet,Pending,1,3519214.79,3519214.79,0.03421493917965718,120409.72,1,2024Q1,432,1200
2024-01,Huobi,Buy,XRP,Hot Wallet,Completed,1,4177392.97,4177392.97,0.0014546776048220333,6076.76,1,2024Q1,432,1200
2024-01,Huobi,Buy,XRP,Ledger,Failed,1,698585.69,698585.69,0.02357102390688822,16466.38,1,2024Q1,432,1200
2024-01,Huobi,Sell,Avalanche,Exchange Wallet,Pending,1,3655334.49,3655334.49,0.02119477443499295,77473.99,1,2024Q1,432,1200
2024-01,Huobi,Sell,Avalanche,Hot Wallet,Pending,1,1424656.44,1424656.44,0.03833385261642449,54612.57,1,2024Q1,432,1200
2024-01,Huobi,Sell,BNB,Hot Wallet,Failed,1,320319.25,320319.25,0.0062438020818293,2000.01,1,2024Q1,432,1200
2024-01,Huobi,Sell,BNB,Trezor,Pending,1,3281021.88,3281021.88,0.01488061091503602,48823.61,1,2024Q1,432,1200
2024-01,Huobi,Sell,Cardano,Ledger,Completed,1,118351.65,118351.65,0.03009767924655043,3562.11,1,2024Q1,432,1200
2024-01,Huobi,Sell,Dogecoin,Hot Wallet,Completed,1,4915671.31,4915671.31,0.048306539437845374,237459.07,1,2024Q1,432,1200
2024-01,Huobi,Sell,Ethereum,Cold Wallet,Completed,1,614819.29,614819.29,0.010932155365522118,6721.3,1,2024Q1,432,1200
2024-01,Huobi,Sell,Ethereum,Exchange Wallet,Completed,1,868971.38,868971.38,0.03856574654967348,33512.53,1,2024Q1,432,1200
2024-01,Huobi,Sell,Litecoin,Cold Wallet,Completed,1,1158387.1,1158387.1,0.033696965375391345,39034.13,1,2024Q1,432,1200
2024-01,Huobi,Sell,Litecoin,Cold Wallet,Failed,1,1833230.18,1833230.18,0.022130794290109276,40570.84,1,2024Q1,432,1200
2024-01,Huobi,Sell,Litecoin,Trezor,Pending,1,1396074.82,1396074.82,0.030322672820644384,42332.72,1,2024Q1,432,1200
2024-01,Huobi,Sell,Solana,Trezor,Pending,1,1399904.19,1399904.19,0.019040303036738534,26654.6,1,2024Q1,432,1200
2024-01,Huobi,Sell,XRP,Cold Wallet,Failed,1,44452.11,44452.11,0.04457111259735477,1981.28,1,2024Q1,432,1200
2024-01,Huobi,Sell,XRP,Ledger,Failed,1,379268.85,379268.85,0.02954482025085899,11205.43,1,2024Q1,432,1200
2024-01,Huobi,Stake,Avalanche,Cold Wallet,Pending,1,2229047.4,2229047.4,0.03994337670881292,89035.68,1,2024Q1,432,1200
2024-01,Huobi,Stake,Cardano,Exchange Wallet,Pending,1,430843.72,430843.72,0.012847280215666137,5535.17,1,2024Q1,432,1200
2024-01,Huobi,Stake,Cardano,Hot Wallet,Failed,1,2769089.14,2769089.14,0.042129362437209224,116659.96,1,2024Q1,432,1200
2024-01,Huobi,Stake,Dogecoin,Cold Wallet,Completed,1,2610915.33,2610915.33,0.002605626433699786,6803.07,1,2024Q1,432,1200
2024-01,Huobi,Stake,Dogecoin,Hot Wallet,Completed,1,1345601.72,1345601.72,0.018917871181080237,25455.92,1,2024Q1,432,1200
2024-01,Huobi,Stake,Dogecoin,Trezor,Completed,1,10272.34,10272.34,0.016176450545834737,166.17,1,2024Q1,432,1200
2024-01,Huobi,Stake,Ethereum,Ledger,Failed,1,3902070.53,3902070.53,0.027988727820355417,109213.99,1,2024Q1,432,1200
2024-01,Huobi,Stake,Litecoin,Trezor,Pending,1,3183868.4,3183868.4,0.033985584956966186,108205.63,1,2024Q1,432,1200
2024-01,Huobi,Stake,Polkadot,Exchange Wallet,Pending,1,1957968.54,1957968.54,0.0009296523221971687,1820.23,1,2024Q1,432,1200
2024-01,Huobi,Stake,XRP,Cold Wallet,Failed,1,4725743.27,4725743.27,0.041308818284578545,195214.87,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Avalanche,Cold Wallet,Completed,1,437170.0,437170.0,0.017975432897957316,7858.32,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Avalanche,Cold Wallet,Failed,1,824384.97,824384.97,0.017871492732333537,14732.99,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Bitcoin,Cold Wallet,Failed,1,179665.75,179665.75,0.04308216785892693,7740.39,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Bitcoin,Hot Wallet,Pending,1,1443585.3,1443585.3,0.015425884428166456,22268.58,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Cardano,Cold Wallet,Failed,1,500543.16,500543.16,0.030948799699909994,15491.21,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Cardano,Ledger,Completed,1,3712396.1,3712396.1,0.01736006833969037,64447.45,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Cardano,Ledger,Failed,1,2358377.12,2358377.12,0.028409930469474702,67001.33,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Dogecoin,Exchange Wallet,Pending,1,195447.96,195447.96,0.039496907514409464,7719.59,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Ethereum,Trezor,Completed,1,156433.55,156433.55,0.03471531522489901,5430.64,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Litecoin,Ledger,Pending,1,204040.54,204040.54,0.04534040147119783,9251.28,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Polkadot,Cold Wallet,Completed,1,1447762.37,1447762.37,0.019273245788257364,27903.08,1,2024Q1,432,1200
2024-01,Huobi,Transfer,Polkadot,Ledger,Completed,1,1304810.41,1304810.41,0.009936271124630284,12964.95,1,2024Q1,432,1200
2024-01,Huobi,Transfer,XRP,Ledger,Failed,1,1361208.74,1361208.74,0.03712249158788093,50531.46,1,2024Q1,432,1200
2024-01,Huobi,Transfer,XRP,Ledger,Pending,1,30813.86,30813.86,0.016242690789144885,500.5,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,BNB,Hot Wallet,Completed,1,147198.93,147198.93,0.015183738088313551,2235.03,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,BNB,Trezor,Completed,1,2752199.59,2752199.59,0.032621703864144536,89781.44,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,BNB,Trezor,Failed,1,2172208.67,2172208.67,0.027740032913136287,60257.14,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Bitcoin,Exchange Wallet,Completed,1,647393.06,647393.06,0.04758093946821116,30803.57,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Bitcoin,Hot Wallet,Pending,1,4837327.9,4837327.9,0.03235140210362832,156494.34,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Bitcoin,Trezor,Pending,1,364992.56,364992.56,0.03995067735079313,14581.7,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Cardano,Hot Wallet,Completed,1,3571195.43,3571195.43,0.0001440610042447327,514.47,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Dogecoin,Trezor,Failed,1,3596346.09,3596346.09,0.009720199092407148,34957.2,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Ethereum,Cold Wallet,Completed,1,1057413.76,1057413.76,0.04216506507348646,44585.92,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Ethereum,Ledger,Completed,1,4292712.19,4292712.19,0.04941149571921335,212109.33,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Litecoin,Hot Wallet,Failed,1,2372837.35,2372837.35,0.03542564769557425,84059.3,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,Litecoin,Ledger,Completed,1,710054.43,710054.43,0.04004502866069014,28434.15,1,2024Q1,432,1200
2024-01,Huobi,Withdraw,XRP,Cold Wallet,Failed,1,233829.74,233829.74,0.021257603930107435,4970.66,1,2024Q1,432,1200
2024-01,Kraken,Buy,BNB,Trezor,Failed,1,1111437.75,1111437.75,0.014756256029633688,16400.66,1,2024Q1,432,1200
2024-01,Kraken,Buy,Bitcoin,Exchange Wallet,Failed,1,2514688.11,2514688.11,0.033245399168010545,83601.81,1,2024Q1,432,1200
2024-01,Kraken,Buy,Cardano,Exchange Wallet,Completed,1,4138189.64,4138189.64,0.021895787260247452,90608.92,1,2024Q1,432,1200
2024-01,Kraken,Buy,Dogecoin,Hot Wallet,Pending,1,587383.59,587383.59,0.006268459083101045,3681.99,1,2024Q1,432,1200
2024-01,Kraken,Buy,Litecoin,Ledger,Pending,1,1082398.41,1082398.41,0.03976147747667146,43037.76,1,2024Q1,432,1200
2024-01,Kraken,Buy,Litecoin,Trezor,Pending,1,850541.72,850541.72,0.0007818428941968891,664.99,1,2024Q1,432,1200
2024-01,Kraken,Buy,Polkadot,Hot Wallet,Pending,1,104125.06,104125.06,0.043023168486049375,4479.79,1,2024Q1,432,1200
2024-01,Kraken,Buy,Polkadot,Ledger,Failed,1,4829568.84,4829568.84,0.016616361140842546,80249.86,1,2024Q1,432,1200
2024-01,Kraken,Buy,Solana,Exchange Wallet,Failed,1,1242038.91,1242038.91,0.04782629555462156,59402.12,1,2024Q1,432,1200
2024-01,Kraken,Buy,Solana,Exchange Wallet,Pending,1,1530155.12,1530155.12,0.04832765582616225,73948.81,1,2024Q1,432,1200
2024-01,Kraken,Sell,Avalanche,Cold Wallet,Failed,1,194.8,194.8,0.015451745379876794,3.01,1,2024Q1,432,1200
2024-01,Kraken,Sell,Avalanche,Hot Wallet,Failed,1,2791508.68,2791508.68,0.018361006851678498,51254.91,1,2024Q1,432,1200
2024-01,Kraken,Sell,Avalanche,Hot Wallet,Pending,1,841199.37,841199.37,0.03575679092579444,30078.59,1,2024Q1,432,1200
2024-01,Kraken,Sell,Bitcoin,Cold Wallet,Failed,1,365500.58,365500.58,0.0413274036391406,15105.19,1,2024Q1,432,1200
2024-01,Kraken,Sell,Cardano,Hot Wallet,Failed,1,434422.77,434422.77,0.03572570563002487,15520.06,1,2024Q1,432,1200
2024-01,Kraken,Sell,Ethereum,Hot Wallet,Failed,1,540707.36,540707.36,0.03315769550464414,17928.61,1,2024Q1,432,1200
2024-01,Kraken,Sell,Ethereum,Ledger,Failed,1,891022.22,891022.22,0.04037256220164745,35972.85,1,2024Q1,432,1200
2024-01,Kraken,Sell,Ethereum,Trezor,Pending,1,172851.73,172851.73,0.005681748166477709,982.1,1,2024Q1,432,1200
2024-01,Kraken,Sell,XRP,Hot Wallet,Failed,1,129505.53,129505.53,0.014256379631047415,1846.28,1,2024Q1,432,1200
2024-01,Kraken,Stake,Avalanche,Cold Wallet,Failed,1,78035.32,78035.32,0.029484469340293598,2300.83,1,2024Q1,432,1200
2024-01,Kraken,Stake,Avalanche,Hot Wallet,Pending,1,1779419.53,1779419.53,0.025158086244001156,44766.79,1,2024Q1,432,1200
2024-01,Kraken,Stake,BNB,Hot Wallet,Pending,1,1405747.16,1405747.16,0.025195099807279714,35417.94,1,2024Q1,432,1200
2024-01,Kraken,Stake,BNB,Trezor,Completed,1,449897.7,449897.7,0.019041373183281442,8566.67,1,2024Q1,432,1200
2024-01,Kraken,Stake,Bitcoin,Cold Wallet,Failed,1,2902880.21,2902880.21,0.007940785816993806,23051.15,1,2024Q1,432,1200
2024-01,Kraken,Stake,Cardano,Hot Wallet,Completed,1,163313.87,163313.87,0.04538340803509218,7411.74,1,2024Q1,432,1200
2024-01,Kraken,Stake,Dogecoin,Cold Wallet,Failed,2,472987.06999999995,236493.53499999997,0.01400763668745527,7619.67,2,2024Q1,432,1200
2024-01,Kraken,Stake,Dogecoin,Exchange Wallet,Pending,1,407843.18,407843.18,0.015677962299136643,6394.15,1,2024Q1,432,1200
2024-01,Kraken,Stake,Dogecoin,Ledger,Completed,2,1834545.96,917272.98,0.04123979980185435,75623.24,2,2024Q1,432,1200
2024-01,Kraken,Stake,Ethereum,Trezor,Completed,1,1966217.47,1966217.47,0.02685457778991253,52801.94,1,2024Q1,432,1200
2024-01,Kraken,Stake,Solana,Ledger,Pending,1,2937037.29,2937037.29,0.04006620903338956,117675.95,1,2024Q1,432,1200
2024-01,Kraken,Stake,XRP,Cold Wallet,Completed,1,1332076.39,1332076.39,0.03145444233870102,41899.72,1,2024Q1,432,1200
2024-01,Kraken,Stake,XRP,Hot Wallet,Completed,1,286214.27,286214.27,0.010070252611793255,2882.25,1,2024Q1,432,1200
2024-01,Kraken,Stake,XRP,Ledger,Failed,1,22945.52,22945.52,0.014059825185918647,322.61,1,2024Q1,432,1200
2024-01,Kraken,Transfer,Avalanche,Trezor,Failed,1,61373.35,61373.35,0.0071162809264933395,436.75,1,2024Q1,432,1200
2024-01,Kraken,Transfer,BNB,Exchange Wallet,Pending,1,4542101.25,4542101.25,0.002482172760900035,11274.28,1,2024Q1,432,1200
2024-01,Kraken,Transfer,Cardano,Exchange Wallet,Failed,1,144616.07,144616.07,0.033804887658750504,4888.73,1,2024Q1,432,1200
2024-01,Kraken,Transfer,Cardano,Ledger,Pending,1,4203019.07,4203019.07,0.02102683060155613,88376.17,1,2024Q1,432,1200
2024-01,Kraken,Transfer,Ethereum,Ledger,Completed,1,30872.73,30872.73,0.01451118835295745,448.0,1,2024Q1,432,1200
2024-01,Kraken,Transfer,Ethereum,Trezor,Pending,1,2378721.59,2378721.59,0.015943732196082687,37925.7,1,2024Q1,432,1200
